feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	reference	fdr.pval
Cutibacterium_acnes_SGB16955	species	human	2.256704956	0.611279175	2772	96	0.00142692	0.00655035	"cat,facility"	0.004656126
Bifidobacterium_animalis_SGB17278	species	human	4.812272391	1.270510724	2772	696	0.001463996	0.006702953	"cat,facility"	0.004771985
Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB71368_SGB71368	species	human	0.83844381	0.223744524	2772	30	0.001466132	0.006893184	"dog,facility"	0.004771985
Firmicutes_SGB14196	species	human	0.732560496	0.201016753	2772	29	0.001466519	0.006705731	"cat,facility"	0.004771985
Firmicutes_SGB14185	species	human	0.957721503	0.255707468	2772	27	0.001472571	0.006914165	"dog,facility"	0.004787224
Ruminococcus_sp_AF13_28_SGB4834	species	human	2.26319453	0.610478938	2772	96	0.001475644	0.006919307	"dog,facility"	0.004792761
Catenibacterium_mitsuokai_SGB6778	species	human	3.039729465	0.826885961	2772	66	0.001490269	0.006805433	"cat,facility"	0.004835772
Roseburia_sp_AM23_20_SGB4950	species	human	3.516089105	0.949917475	2772	82	0.001497609	0.007012901	"dog,facility"	0.004855085
Ruminococcus_sp_AF13_28_SGB4834	species	human	2.26319453	0.614213641	2772	96	0.001504657	0.006862177	"cat,facility"	0.004873416
Firmicutes_SGB6522	species	human	1.112864563	0.305620351	2772	38	0.001509195	0.006873913	"cat,facility"	0.004883594
Prevotellamassilia_timonensis_SGB1477	species	human	1.845788856	0.506086183	2772	40	0.001515516	0.006893725	"cat,facility"	0.004899514
Lactobacillaceae_SGB44483	species	human	6.747223146	1.801844694	2772	627	0.001523659	0.006921763	"cat,facility"	0.00491675
Oscillospiraceae_SGB15235	species	human	1.683124133	0.454098971	2772	50	0.001522527	0.007120051	"dog,facility"	0.00491675
Brevundimonas_SGB15241_SGB15241	species	human	0.831058366	0.222894416	2772	25	0.001542449	0.007193981	"dog,facility"	0.004963648
Prevotella_copri_clade_G_SGB1653	species	human	5.932933457	1.608421501	2772	109	0.001541943	0.007193981	"dog,facility"	0.004963648
Roseburia_sp_AM23_20_SGB4950	species	human	3.516089105	0.958343994	2772	82	0.001541729	0.006994771	"cat,facility"	0.004963648
Prevotella_copri_clade_D_SGB1636	species	human	4.222199655	1.147322521	2772	89	0.001570437	0.007314764	"dog,facility"	0.00504907
Prevotella_copri_clade_G_SGB1653	species	human	5.928403622	1.615070637	2772	109	0.001572169	0.007123635	"cat,facility"	0.005049996
Firmicutes_SGB4159	species	human	0.502353932	0.139140858	2772	29	0.00157839	0.007133344	"cat,facility"	0.005060897
Oscillospiraceae_SGB15064	species	human	0.923896406	0.249372497	2772	35	0.001578456	0.007332366	"dog,facility"	0.005060897
Actinobacteria_SGB14321	species	human	3.06607552	0.833797599	2772	93	0.001580504	0.007332366	"dog,facility"	0.005062824
Tenericutes_SGB6584	species	human	2.568383882	0.697981966	2772	61	0.001591236	0.007372377	"dog,facility"	0.005092538
Anaerostipes_SGB4708_SGB4708	species	human	0.740931331	0.204536359	2772	39	0.001597236	0.007203914	"cat,facility"	0.00510524
Prevotella_copri_clade_D_SGB1636	species	human	4.222259537	1.153638125	2772	89	0.001598124	0.007203914	"cat,facility"	0.00510524
Coprococcus_SGB5116_SGB5116	species	human	1.440599577	0.390466121	2772	43	0.001601446	0.007400506	"dog,facility"	0.005106822
Senegalimassilia_faecalis_SGB14822	species	human	2.993532012	0.815246919	2772	83	0.001601539	0.007400506	"dog,facility"	0.005106822
Actinobacteria_SGB14321	species	human	3.06607552	0.838551077	2772	93	0.001609663	0.007237278	"cat,facility"	0.005128053
Bacteroides_intestinalis_SGB1846	species	human	0.904697386	0.252062746	2772	45	0.001615435	0.007244605	"cat,facility"	0.005141758
Rikenellaceae_SGB5063	species	human	1.22649958	0.339690107	2772	36	0.001630233	0.00729227	"cat,facility"	0.005184141
Senegalimassilia_faecalis_SGB14822	species	human	2.993532012	0.82205588	2772	83	0.001646204	0.007354304	"cat,facility"	0.005230173
Clostridiaceae_SGB13977	species	human	1.20497242	0.327716279	2772	38	0.001663242	0.007630762	"dog,facility"	0.005273796
Gemmiger_SGB15292_SGB15292	species	human	2.764690241	0.75578941	2772	66	0.001664457	0.007630762	"dog,facility"	0.005273796
Ruminococcus_gnavus_SGB4584	species	human	-10.18201907	2.617061652	2772	2425	0.001664131	0.007630762	"dog,facility"	0.005273796
Oscillospiraceae_SGB15235	species	human	1.683124133	0.465514028	2772	50	0.001668152	0.007442851	"cat,facility"	0.005277154
Prevotella_sp_885_SGB1677	species	human	1.840840109	0.503307556	2772	64	0.001668534	0.007636399	"dog,facility"	0.005277154
Oscillospiraceae_SGB15285	species	human	3.431845756	0.939137082	2772	85	0.001670169	0.007636399	"dog,facility"	0.005277553
Tenericutes_SGB1024	species	human	2.869305343	0.784347789	2772	63	0.001672236	0.007636399	"dog,facility"	0.005279316
Tenericutes_SGB6584	species	human	2.568383882	0.709371006	2772	61	0.001684175	0.007504768	"cat,facility"	0.005312212
Oxalobacteraceae_SGB14007	species	human	1.477008247	0.403850936	2772	54	0.001690258	0.007708632	"dog,facility"	0.005326596
Firmicutes_SGB4373	species	human	1.076026505	0.300195082	2772	30	0.001701661	0.00757304	"cat,facility"	0.005352886
Parabacteroides_distasonis_SGB1934	species	human	7.153679587	1.930994664	2772	442	0.001701385	0.007749278	"dog,facility"	0.005352886
Firmicutes_SGB4372	species	human	0.724293316	0.197007936	2772	28	0.001709706	0.00777705	"dog,facility"	0.005373361
Firmicutes_SGB14017	species	human	0.720302771	0.196167018	2772	33	0.001719851	0.007813039	"dog,facility"	0.005400395
Lachnospiraceae_bacterium_SGB4922	species	human	0.671580025	0.188589198	2772	31	0.001724962	0.007666985	"cat,facility"	0.005411585
Firmicutes_SGB4364	species	human	1.089862146	0.304858217	2772	28	0.001741274	0.007721627	"cat,facility"	0.00545422
Oscillospiraceae_SGB15285	species	human	3.427986844	0.948248057	2772	85	0.001741671	0.007721627	"cat,facility"	0.00545422
Gemmiger_SGB15292_SGB15292	species	human	2.764690242	0.766108762	2772	66	0.001744545	0.007724579	"cat,facility"	0.005458334
Sutterellaceae_SGB9274	species	human	2.433907903	0.669128538	2772	60	0.001748909	0.007932777	"dog,facility"	0.005467099
Lactobacillaceae_SGB6308	species	human	0.658044293	0.056278666	2772	26	0.001750744	0.007932777	"dog,facility"	0.00546795
Prevotella_sp_885_SGB1677	species	human	1.840840109	0.510562823	2772	64	0.001753853	0.007755979	"cat,facility"	0.005472773
TM7_phylum_sp_oral_taxon_348_SGB19880	species	human	1.728649643	0.475577694	2772	54	0.00177445	0.008029787	"dog,facility"	0.005527182
Tenericutes_SGB1024	species	human	2.869305344	0.797417718	2772	63	0.001772893	0.007830276	"cat,facility"	0.005527182
Candidatus_Melainabacteria_SGB8640	species	human	1.408911219	0.387197495	2772	42	0.001791829	0.008085857	"dog,facility"	0.005572491
Firmicutes_SGB6511	species	human	0.80871788	0.220948379	2772	24	0.001793331	0.008085857	"dog,facility"	0.005572491
Rikenellaceae_SGB4333	species	human	1.799385784	0.495269275	2772	49	0.001793775	0.008085857	"dog,facility"	0.005572491
Lactobacillaceae_SGB6362	species	human	1.532022087	0.403272002	2772	51	0.001798296	0.008094865	"dog,facility"	0.005581579
Lactobacillaceae_SGB15019	species	human	1.981305742	0.546493221	2772	60	0.001800402	0.008094865	"dog,facility"	0.00558316
Coprococcus_SGB5116_SGB5116	species	human	1.440599548	0.402709026	2772	43	0.001802045	0.007948996	"cat,facility"	0.005583307
Ruminococcus_sp_AF41_9_SGB25497	species	human	0.599591026	0.163816855	2772	26	0.001804714	0.008098267	"dog,facility"	0.005586627
Veillonellaceae_SGB4833	species	human	1.787666395	0.493468457	2772	64	0.001806498	0.008098267	"dog,facility"	0.005587205
Firmicutes_SGB4153	species	human	0.940696637	0.257703694	2772	29	0.001808104	0.008098267	"dog,facility"	0.005587232
Oxalobacteraceae_SGB14007	species	human	1.47700825	0.412490235	2772	54	0.001825758	0.008043451	"cat,facility"	0.005636805
Bacteroidetes_SGB2286	species	human	0.48828881	0.131663555	2772	27	0.001836322	0.008214135	"dog,facility"	0.005664421
Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB71368_SGB71368	species	human	0.83844381	0.23613925	2772	30	0.001842253	0.008100118	"cat,facility"	0.005677709
Sutterellaceae_SGB9274	species	human	2.433907906	0.679309782	2772	60	0.00184449	0.008100118	"cat,facility"	0.0056796
Desulfovibrio_SGB5076_SGB5076	species	human	1.130275521	0.311922505	2772	46	0.001846889	0.008239111	"dog,facility"	0.005681987
Prevotella_SGB1635_SGB1635	species	human	3.138647521	0.869370328	2772	68	0.001848971	0.008239111	"dog,facility"	0.005683394
Firmicutes_SGB14185	species	human	0.957721502	0.269878596	2772	27	0.001850645	0.008112228	"cat,facility"	0.005683545
Oscillospiraceae_SGB15042	species	human	1.624855595	0.449334994	2772	50	0.001861682	0.008285195	"dog,facility"	0.005712424
Oscillospiraceae_SGB15064	species	human	0.923896406	0.260021412	2772	35	0.001868298	0.008179357	"cat,facility"	0.0057277
Parolsenella_massiliensis_SGB14380	species	human	2.366233404	0.656642284	2772	67	0.001878973	0.008351521	"dog,facility"	0.005755383
Firmicutes_SGB69331	species	human	1.313666693	0.364083971	2772	48	0.001898153	0.008415384	"dog,facility"	0.005809044
Veillonellaceae_SGB4833	species	human	1.787666394	0.500596788	2772	64	0.001900033	0.008297524	"cat,facility"	0.005809717
Lactobacillaceae_SGB15019	species	human	1.981305746	0.555396344	2772	60	0.001907012	0.008309029	"cat,facility"	0.005822121
TM7_phylum_sp_oral_taxon_348_SGB19880	species	human	1.728649643	0.485126715	2772	54	0.001907419	0.008309029	"cat,facility"	0.005822121
Firmicutes_SGB6526	species	human	0.813438019	0.23053828	2772	25	0.001910102	0.008310367	"cat,facility"	0.005825227
Clostridiaceae_SGB13977	species	human	1.20497242	0.339710397	2772	38	0.001915929	0.008325367	"cat,facility"	0.00583791
Prevotella_SGB1635_SGB1635	species	human	3.138647521	0.87891041	2772	68	0.001919854	0.008332072	"cat,facility"	0.005844778
Coprococcus_SGB106020_SGB106020	species	human	-3.045989545	0.834859493	2772	184	0.001938054	0.008400636	"cat,facility"	0.005895055
Veillonella_magna_SGB6926	species	human	5.429426036	1.490404698	2772	288	0.001946855	0.008428339	"cat,facility"	0.00591668
Firmicutes_SGB6499	species	human	0.940315351	0.260203133	2772	31	0.001951907	0.008642748	"dog,facility"	0.005926885
Oscillospiraceae_unclassified_SGB15252_SGB15252	species	human	0.985028954	0.273192722	2772	35	0.001956633	0.00865272	"dog,facility"	0.00593004
Parolsenella_massiliensis_SGB14380	species	human	2.366233407	0.664239895	2772	67	0.001955475	0.008455195	"cat,facility"	0.00593004
Rikenellaceae_SGB4333	species	human	1.799385778	0.507086733	2772	49	0.001958032	0.008455798	"cat,facility"	0.00593004
Lachnospiraceae_SGB4929	species	human	2.288839244	0.63748025	2772	53	0.001961156	0.008661771	"dog,facility"	0.005934362
Firmicutes_SGB105432	species	cat	-0.349838905	0.112728058	2772	45	0.001972011	0.008690025	"dog,facility"	0.005958445
Firmicutes_SGB6823	species	human	1.487653588	0.414720516	2772	60	0.001972521	0.008690025	"dog,facility"	0.005958445
Prevotella_copri_clade_F_SGB1614	species	human	2.789107891	0.778714601	2772	62	0.001980633	0.008714785	"dog,facility"	0.005977786
Brevundimonas_SGB15241_SGB15241	species	human	0.831058366	0.23646206	2772	25	0.001992767	0.008584606	"cat,facility"	0.006006624
Lachnospiraceae_SGB4921	species	human	2.492976142	0.696697945	2772	65	0.001997057	0.008754015	"dog,facility"	0.006006624
Lawsonibacter_sp_NSJ_51_SGB15131	species	human	1.081035702	0.299035943	2772	72	0.001995741	0.008754015	"dog,facility"	0.006006624
Prevotella_sp_Marseille_P4119_SGB1676	species	human	2.234965835	0.624539267	2772	63	0.001995558	0.008754015	"dog,facility"	0.006006624
Faecalicoccus_pleomorphus_SGB6791	species	human	-3.266468872	0.892023896	2772	167	0.002001288	0.008610707	"cat,facility"	0.00601418
Candidatus_Melainabacteria_SGB8640	species	human	1.408911219	0.398875605	2772	42	0.002008247	0.008630033	"cat,facility"	0.006029911
Coriobacteriaceae_SGB72473	species	human	1.898300157	0.531014442	2772	63	0.002013684	0.008811459	"dog,facility"	0.006040418
Prevotella_copri_clade_I_SGB1623	species	human	2.94662464	0.824335327	2772	61	0.002015199	0.008811459	"dog,facility"	0.006040418
Coprococcus_sp_OM04_5BH_SGB5115	species	human	2.347717433	0.657232631	2772	61	0.002027081	0.008852346	"dog,facility"	0.006065636
Oscillospiraceae_SGB15042	species	human	1.624855589	0.459711275	2772	50	0.002026406	0.008697385	"cat,facility"	0.006065636
Desulfovibrio_SGB5076_SGB5076	species	human	1.130275521	0.320641774	2772	46	0.002051175	0.008792904	"cat,facility"	0.006132487
Firmicutes_SGB14942	species	human	0.438371317	0.121860257	2772	24	0.002066347	0.009012571	"dog,facility"	0.006172572
Firmicutes_SGB69331	species	human	1.313666693	0.372748462	2772	48	0.002072411	0.008873064	"cat,facility"	0.006185404
Lachnospiraceae_SGB71704	species	human	2.049562892	0.575440628	2772	57	0.002079024	0.00905657	"dog,facility"	0.00619457
Prevotella_copri_clade_F_SGB1614	species	human	2.789107891	0.78930362	2772	62	0.002077593	0.008884376	"cat,facility"	0.00619457
Prevotella_sp_Marseille_P4119_SGB1676	species	human	2.234965835	0.633218224	2772	63	0.002095712	0.008947746	"cat,facility"	0.00623898
Lachnospiraceae_SGB4921	species	human	2.492976137	0.706400304	2772	65	0.002097528	0.008947746	"cat,facility"	0.006239075
Coprobacillus_cateniformis_SGB6771	species	human	0.666249559	0.191573826	2772	40	0.002102744	0.00895622	"cat,facility"	0.006249275
Firmicutes_SGB14017	species	human	0.720302772	0.205945355	2772	33	0.0021073	0.00895622	"cat,facility"	0.006250774
Firmicutes_SGB14177	species	human	1.250206671	0.348095622	2772	65	0.002110396	0.009181796	"dog,facility"	0.006250774
Firmicutes_SGB6823	species	human	1.487653582	0.422444908	2772	60	0.002109756	0.00895622	"cat,facility"	0.006250774
Lachnospiraceae_SGB4929	species	human	2.288839244	0.649997605	2772	53	0.002105954	0.00895622	"cat,facility"	0.006250774
Coriobacteriaceae_SGB72473	species	human	1.898300157	0.538586321	2772	63	0.002117782	0.008976355	"cat,facility"	0.006267345
Prevotella_copri_clade_I_SGB1623	species	human	2.94662464	0.836114748	2772	61	0.002119631	0.008976355	"cat,facility"	0.006267514
Firmicutes_SGB4372	species	human	0.724293315	0.207365561	2772	28	0.002122463	0.008977479	"cat,facility"	0.006270587
Coprococcus_sp_OM04_5BH_SGB5115	species	human	2.347717437	0.666780754	2772	61	0.002134149	0.009016005	"cat,facility"	0.006299791
Ligilactobacillus_SGB14949_SGB14949	species	human	0.918582212	0.257576088	2772	33	0.002146944	0.009329204	"dog,facility"	0.006332217
Bacteroides_xylanisolvens_SGB1867	species	human	4.723704175	1.342309756	2772	312	0.002152482	0.009082489	"cat,facility"	0.006343204
Prevotella_lascolaii_SGB1585	species	cat	0.287818027	0.093712376	2772	29	0.002159125	0.009368975	"dog,facility"	0.006357423
Holdemania_massiliensis_SGB4044	species	human	0.431910426	0.119869324	2772	43	0.002161453	0.009368975	"dog,facility"	0.006358926
Tissierellia_unclassified_SGB1928	species	human	0.893076898	0.25057652	2772	32	0.002169686	0.009393022	"dog,facility"	0.006377783
Enterocloster_citroniae_SGB4761	species	human	0.505351211	0.139560339	2772	45	0.002175868	0.009408143	"dog,facility"	0.006390586
Firmicutes_SGB6421	species	human	0.758114882	0.216571235	2772	30	0.00218023	0.009177429	"cat,facility"	0.006398023
Firmicutes_SGB15372	species	human	1.160773799	0.32714859	2772	45	0.00218701	0.009444644	"dog,facility"	0.006412541
Lachnospiraceae_SGB71704	species	human	2.049562892	0.584399228	2772	57	0.00219794	0.00924086	"cat,facility"	0.006439193
Firmicutes_SGB47238	species	cat	-0.577681148	0.188514918	2772	199	0.002202644	0.00950043	"dog,facility"	0.006447572
Firmicutes_SGB6428	species	human	1.457218073	0.411604483	2772	51	0.00220672	0.009506291	"dog,facility"	0.006454104
Bacteroides_xylanisolvens_SGB1867	species	human	4.656895184	1.311032951	2772	312	0.002215826	0.009529689	"dog,facility"	0.006469697
Firmicutes_SGB72140	species	human	10.82437606	2.987216419	2772	715	0.002214706	0.00928902	"cat,facility"	0.006469697
Veillonella_tobetsuensis_SGB6935	species	human	1.070370346	0.30232865	2772	48	0.002217601	0.009529689	"dog,facility"	0.006469697
Firmicutes_SGB4153	species	human	0.940696637	0.270842006	2772	29	0.002228627	0.009336211	"cat,facility"	0.006496447
Proteobacteria_SGB9243	species	human	0.554122542	0.155573816	2772	23	0.002232754	0.009583035	"dog,facility"	0.006503059
Comamonas_kerstersii_SGB12676	species	human	2.085170294	0.590447465	2772	54	0.002238505	0.009595942	"dog,facility"	0.006514383
Clostridiaceae_SGB4900	species	human	1.766514347	0.500605674	2772	55	0.002253684	0.009649189	"dog,facility"	0.006553107
Prevotellaceae_SGB1475	species	human	1.332879643	0.376921987	2772	39	0.00225686	0.009650973	"dog,facility"	0.00655689
Bacteroidetes_SGB2021	species	human	1.197263169	0.337894132	2772	29	0.002271317	0.009653789	"dog,facility"	0.006566172
Firmicutes_SGB14025	species	human	0.999105434	0.281908958	2772	29	0.002267274	0.009653789	"dog,facility"	0.006566172
Firmicutes_SGB6513	species	human	0.876825217	0.2474229	2772	31	0.002266638	0.009653789	"dog,facility"	0.006566172
Firmicutes_SGB66051	species	cat	1.315382215	0.429815351	2772	671	0.002262554	0.009653789	"dog,facility"	0.006566172
Muribaculaceae_SGB8774	species	human	0.576390768	0.162177307	2772	23	0.002270438	0.009653789	"dog,facility"	0.006566172
Oscillospiraceae_unclassified_SGB15252_SGB15252	species	human	0.985028954	0.283525743	2772	35	0.002269955	0.00948662	"cat,facility"	0.006566172
Lachnospiraceae_SGB4569	species	human	1.941610176	0.551053614	2772	48	0.00228322	0.009692602	"dog,facility"	0.006595132
Eubacterium_sp_AF22_9_SGB5083	species	human	1.457781845	0.413292764	2772	42	0.002302913	0.009764352	"dog,facility"	0.006646527
Firmicutes_SGB6511	species	human	0.80871788	0.234220184	2772	24	0.002310828	0.009645916	"cat,facility"	0.006663873
Firmicutes_SGB6458	species	human	1.014718534	0.287079362	2772	29	0.002318726	0.009819495	"dog,facility"	0.006681139
Intestinimonas_butyriciproducens_SGB15126	species	human	1.612380256	0.457230524	2772	113	0.002329708	0.009854074	"dog,facility"	0.006707259
